"id";"id_projet";"intitule_financement";"code_projet";"intitule_projet";"id_rc_org_benef";"id_rc_org_benef_p";"code_benef";"benef_ar";"benef_fr";"benef_en";"cout_glob";"id_nm_devise_c";"code_devise_c";"symb_devise_c";"besoin_fin_ext";"id_rc_bailleur";"code_bailleur";"bailleur_ar";"bailleur_fr";"bailleur_en";"id_rc_entite_charge";"dt_env_bailleur";"num_fin";"id_nm_type_fin";"code_type_fin";"type_fin_ar";"type_fin_fr";"type_fin_en";"id_nm_categ_fin";"code_categ_fin";"categ_fin_ar";"categ_fin_fr";"categ_fin_en";"id_nm_nature_pret";"code_nature_pret";"nature_pret_ar";"nature_pret_fr";"nature_pret_en";"montant";"id_nm_devise";"code_devise";"symb_devise";"devise_ar";"devise_fr";"devise_en";"cour_ref";"montant_tnd";"taux_interet";"dt_limite_don";"is_draft";"dt_maj";"id_nm_type_taux";"code_type_taux";"type_taux_ar";"type_taux_fr";"dt_recept_bail";"id_nm_fin_islam";"code_fin_islam";"fin_islam_ar";"fin_islam_fr";"dt_signatures";"dt_cloture_init";"dt_cloture_act";"mnt_engage";"id_nm_type_dest_fin";"code_dest_fin";"dest_fin_ar";"dest_fin_fr";"mnt_decaiss";"mnt_reste_decaiss";"pourc_decaiss";"nbr_prorog";"is_ligne_fin";"id_ligne_fin";"id_type_appui";"comm_eng"
3 327,00;1 613,00;"sécurité alimentaire";"P26195";"sécurité alimentaire";null;null;"null";"null";"null";"null";25,00;39,00;"EUR";"€";null;127,00;"UE";"الاتحاد الأوروبي";"Union Européenne";"null";124,00;null;" NDICI/2022/441-595";2,00;"02";"هبة";"Don";"Donation";null;"null";"null";"null";"null";null;"null";"null";"null";"null";25,00;39,00;"EUR";"€";"Euro";"Euro";"null";3,31;82,78;"null";null;false;12/05/2026 11:12;null;"null";"null";"null";null;null;"null";"null";"null";27/12/2022;26/12/2027;26/12/2027;"null";1,00;"01";"مشروع";"Projet";20,00;5,00;80,00;0;false;null;null;null
3 328,00;1 615,00;"irada";"P26197";"irada";null;null;"null";"null";"null";"null";32,00;37,00;"EUR";"€";null;127,00;"UE";"الاتحاد الأوروبي";"Union Européenne";"null";124,00;null;"ENI/2015/038-411";2,00;"02";"هبة";"Don";"Donation";null;"null";"null";"null";"null";null;"null";"null";"null";"null";32,00;39,00;"EUR";"€";"Euro";"Euro";"null";2,21;70,67;"null";null;false;12/05/2026 11:19;null;"null";"null";"null";null;null;"null";"null";"null";15/12/2015;14/12/2025;14/12/2025;"null";1,00;"01";"مشروع";"Projet";24,00;8,00;75,00;0;false;null;null;null
3 330,00;1 616,00;"essaha aziza";"P26198";"essaha aziza";null;null;"null";"null";"null";"null";70,00;39,00;"EUR";"€";null;127,00;"UE";"الاتحاد الأوروبي";"Union Européenne";"null";124,00;null;"eni/2016/39819";2,00;"02";"هبة";"Don";"Donation";null;"null";"null";"null";"null";null;"null";"null";"null";"null";70,00;39,00;"EUR";"€";"Euro";"Euro";"null";2,91;203,81;"null";null;false;12/05/2026 11:23;null;"null";"null";"null";null;null;"null";"null";"null";29/09/2017;28/09/2026;28/09/2026;"null";1,00;"01";"مشروع";"Projet";42,28;27,72;60,40;0;false;null;null;null
3 332,00;1 619,00;"medfishtun";"P26200";"medfishtun";null;null;"null";"null";"null";"null";6,00;39,00;"EUR";"€";null;127,00;"UE";"الاتحاد الأوروبي";"Union Européenne";"null";124,00;null;"eni/2017/404-297";2,00;"02";"هبة";"Don";"Donation";null;"null";"null";"null";"null";null;"null";"null";"null";"null";6,00;39,00;"EUR";"€";"Euro";"Euro";"null";3,42;20,50;"null";null;false;12/05/2026 14:36;null;"null";"null";"null";null;null;"null";"null";"null";27/12/2018;31/10/2025;31/12/2027;"null";1,00;"01";"مشروع";"Projet";4,30;1,70;71,67;1;false;null;null;null
3 333,00;1 620,00;"primea";"P26201";"primea";null;null;"null";"null";"null";"null";4,00;39,00;"EUR";"€";null;127,00;"UE";"الاتحاد الأوروبي";"Union Européenne";"null";124,00;null;"eni/2018/404-417";2,00;"02";"هبة";"Don";"Donation";null;"null";"null";"null";"null";null;"null";"null";"null";"null";4,00;39,00;"EUR";"€";"Euro";"Euro";"null";3,42;13,67;"null";null;false;12/05/2026 14:45;null;"null";"null";"null";null;null;"null";"null";"null";27/12/2018;31/12/2025;31/12/2027;"null";1,00;"01";"مشروع";"Projet";2,10;1,90;52,50;1;false;null;null;null
3 334,00;1 621,00;"insadder";"P26202";"insadder";null;null;"null";"null";"null";"null";7,25;39,00;"EUR";"€";null;127,00;"UE";"الاتحاد الأوروبي";"Union Européenne";"null";124,00;null;"eni/2019/410-052";2,00;"02";"هبة";"Don";"Donation";null;"null";"null";"null";"null";null;"null";"null";"null";"null";7,25;39,00;"EUR";"€";"Euro";"Euro";"null";3,15;22,87;"null";null;false;12/05/2026 14:52;null;"null";"null";"null";null;null;"null";"null";"null";19/12/2019;13/11/2025;13/11/2027;"null";1,00;"01";"مشروع";"Projet";5,00;2,25;68,97;1;false;null;null;null
3 335,00;1 622,00;"pace amit";"P26203";"pace amit";null;null;"null";"null";"null";"null";10,60;39,00;"EUR";"€";null;127,00;"UE";"الاتحاد الأوروبي";"Union Européenne";"null";124,00;null;"ENI/2021/428-148";2,00;"02";"هبة";"Don";"Donation";null;"null";"null";"null";"null";null;"null";"null";"null";"null";10,60;39,00;"EUR";"€";"Euro";"Euro";"null";3,28;34,80;"null";null;false;12/05/2026 14:59;null;"null";"null";"null";null;null;"null";"null";"null";12/11/2021;15/11/2025;15/11/2026;"null";1,00;"01";"مشروع";"Projet";10,20;0,40;96,23;1;false;null;null;null
3 331,00;1 618,00;"ASCO";"P26199";"ASCO";null;null;"null";"null";"null";"null";6,00;39,00;"EUR";"€";null;127,00;"UE";"الاتحاد الأوروبي";"Union Européenne";"null";124,00;null;"eni/2018/404-352";2,00;"02";"هبة";"Don";"Donation";null;"null";"null";"null";"null";null;"null";"null";"null";"null";6,00;39,00;"EUR";"€";"Euro";"Euro";"null";3,20;19,18;"null";null;false;12/05/2026 15:28;null;"null";"null";"null";null;null;"null";"null";"null";01/08/2019;31/07/2023;31/07/2026;"null";1,00;"01";"مشروع";"Projet";0,00;6,00;0,00;2;false;null;null;null
3 337,00;1 623,00;"Financement des concours de projets verts";"P26204";"Financement des concours de projets verts";null;null;"null";"null";"null";"null";0,15;29,00;"KWD";"KD";null;40,00;"FADES";"الصندوق العربي للإنماء الاقتصادي والاجتماعي";"Fonds Arabe pour le Développement Economique et Social";"null";8,00;null;"2024-GCI-4";2,00;"02";"هبة";"Don";"Donation";null;"null";"null";"null";"null";null;"null";"null";"null";"null";0,15;29,00;"KWD";"KD";"Kuwaiti Dinar";"Dinar Koweitien";"null";9,98;1,50;"null";null;false;13/05/2026 06:56;null;"null";"null";"null";null;null;"null";"null";"null";16/01/2024;30/06/2026;30/06/2026;"null";1,00;"01";"مشروع";"Projet";0,03;0,12;20,00;0;false;null;null;null
3 338,00;1 627,00;"PAITT";"P26208";"PAITT";null;null;"null";"null";"null";"null";20,00;39,00;"EUR";"€";null;127,00;"UE";"الاتحاد الأوروبي";"Union Européenne";"null";124,00;null;"ENI/2018/041-231";2,00;"02";"هبة";"Don";"Donation";null;"null";"null";"null";"null";null;"null";"null";"null";"null";20,00;39,00;"EUR";"€";"Euro";"Euro";"null";3,34;66,88;"null";null;false;13/05/2026 11:25;null;"null";"null";"null";null;null;"null";"null";"null";12/06/2019;11/06/2026;11/06/2026;"null";1,00;"01";"مشروع";"Projet";14,90;5,10;74,50;0;false;null;null;null
3 339,00;1 628,00;"Projet de soutien au secteur du transport d'électricité (13ème plan de développement)";"P26209";"Projet de soutien au secteur du transport d'électricité (13ème plan de développement)";null;null;"null";"null";"null";"null";null;37,00;"EUR";"€";null;35,00;"BID";"البنك الاسلامي للتنمية";"Banque Islamique pour le développement";"null";8,00;null;"1018";1,00;"01";"قرض";"Prêt";"Prêt";null;"null";"null";"null";"null";null;"null";"null";"null";"null";121,00;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;410,43;"null";null;false;15/05/2026 06:33;null;"null";"null";"null";null;null;"null";"null";"null";05/04/2018;20/08/2025;31/12/2026;"null";1,00;"01";"مشروع";"Projet";48,52;72,48;40,10;1;false;null;null;null
3 340,00;1 624,00;"Barrages saida et kalaa kebira et conduites liées";"P26205";"Barrages saida et kalaa kebira et conduites liées";null;null;"null";"null";"null";"null";null;37,00;"EUR";"€";null;35,00;"BID";"البنك الاسلامي للتنمية";"Banque Islamique pour le développement";"null";8,00;null;"1008";1,00;"01";"قرض";"Prêt";"Prêt";null;"null";"null";"null";"null";null;"null";"null";"null";"null";71,78;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;243,48;"null";null;false;15/05/2026 06:39;null;"null";"null";"null";null;null;"null";"null";"null";15/10/2017;31/05/2023;31/12/2026;"null";1,00;"01";"مشروع";"Projet";34,83;36,95;48,52;1;false;null;null;null
3 341,00;1 629,00;"Construction et équipement de deux hôpitaux régionaux à Thala et Dahmani";"P26210";"Construction et équipement de deux hôpitaux régionaux à Thala et Dahmani";null;null;"null";"null";"null";"null";null;37,00;"EUR";"€";null;35,00;"BID";"البنك الاسلامي للتنمية";"Banque Islamique pour le développement";"null";8,00;null;"1015";1,00;"01";"قرض";"Prêt";"Prêt";null;"null";"null";"null";"null";null;"null";"null";"null";"null";27,34;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;92,74;"null";null;false;15/05/2026 06:46;null;"null";"null";"null";null;null;"null";"null";"null";05/04/2018;31/12/2023;31/12/2027;"null";1,00;"01";"مشروع";"Projet";2,43;24,91;8,89;1;false;null;null;null
3 342,00;1 630,00;"Projet de réseau de transport de gaz naturel";"P26211";"Projet de réseau de transport de gaz naturel";null;null;"null";"null";"null";"null";null;37,00;"EUR";"€";null;35,00;"BID";"البنك الاسلامي للتنمية";"Banque Islamique pour le développement";"null";8,00;null;"1013";1,00;"01";"قرض";"Prêt";"Prêt";null;"null";"null";"null";"null";null;"null";"null";"null";"null";119,00;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;403,65;"null";null;false;15/05/2026 06:50;null;"null";"null";"null";null;null;"null";"null";"null";04/04/2019;13/09/2024;31/12/2027;"null";1,00;"01";"مشروع";"Projet";18,00;101,00;15,13;1;false;null;null;null
3 120,00;1 205,00;"Projet d’Appui d’Urgence à la Sécurité Alimentaire en Tunisie (PAUSAT) BAD";"P26039";"Projet d’Appui d’Urgence à la Sécurité Alimentaire en Tunisie (PAUSAT)";null;null;"null";"null";"null";"null";80,00;38,00;"USD";"$";null;32,00;"BAD";"البنك الإفريقي للتنمية";"Banque africaine de développement ";"African development bank";9,00;null;"200030000151";1,00;"01";"قرض";"Prêt";"Prêt";null;"null";"null";"null";"null";7,00;"07";"قرض بضمان بسيط";"Avec Garanti - A première demande";"A première demande";80,00;38,00;"USD";"$";"U.S. Dollar";"Dollar des USA";"null";3,25;236,60;"null";null;false;18/05/2026 13:24;null;"null";"null";"null";null;null;"null";"null";"null";03/11/2022;30/06/2026;30/06/2026;"null";1,00;"01";"مشروع";"Projet";70,86;9,14;88,58;0;false;null;null;0,25
3 113,00;1 198,00;"VALORISATION DES PERIMETRES IRRIGUES A TRAVERS LES CHAINES D";"P26032";"Projet de Valorisation Des Périmètres Irrigués (PVPI)";null;null;"null";"null";"null";"null";59,71;39,00;"EUR";"€";101,99;32,00;"BAD";"البنك الإفريقي للتنمية";"Banque africaine de développement ";"African development bank";9,00;null;"2000200001751";1,00;"01";"قرض";"Prêt";"Prêt";null;"null";"null";"null";"null";null;"null";"null";"null";"null";28,20;39,00;"EUR";"€";"Euro";"Euro";"null";2,64;74,44;"";null;false;19/05/2026 11:29;null;"null";"null";"null";null;null;"null";"null";"null";09/11/2017;30/06/2023;31/12/2026;"null";1,00;"01";"مشروع";"Projet";20,85;7,35;73,94;1;false;null;null;null
3 110,00;1 198,00;"VALORISATION DES PERIMETRES IRRIGUES A TRAVERS LES CHAINES D";"P26032";"Projet de Valorisation Des Périmètres Irrigués (PVPI)";null;null;"null";"null";"null";"null";59,71;39,00;"EUR";"€";101,99;30,00;"AGTF";"تمويل التجارة العالمية بأفريقيا";"Financement du commerce mondial en Afrique";"null";9,00;null;"5050200000101";1,00;"01";"قرض";"Prêt";"Prêt";null;"null";"null";"null";"null";null;"null";"null";"null";"null";10,43;39,00;"EUR";"€";"Euro";"Euro";"null";2,64;27,53;"null";null;false;19/05/2026 11:29;null;"null";"null";"null";null;null;"null";"null";"null";09/11/2017;30/06/2023;31/12/2026;"null";1,00;"01";"مشروع";"Projet";7,71;2,72;73,92;1;false;null;null;null
3 119,00;1 203,00;"PROJET DE DEVELOPPEMENT ET DE PROMOTION DES FILIERES AGRICOLE DE ZAGHOUAN BAD";"P26037";"Projet de Développement et de Promotion des Filières Agricoles dans le Gouvernorat de Zaghouan(PDPFAGZ)";null;null;"null";"null";"null";"null";43,86;39,00;"EUR";"€";null;32,00;"BAD";"البنك الإفريقي للتنمية";"Banque africaine de développement ";"African development bank";9,00;null;"2000200004401";1,00;"01";"قرض";"Prêt";"Prêt";null;"null";"null";"null";"null";3,00;"03";"قرض سيادي مباشر";"Souverain - Direct";"Direct";44,86;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;152,16;"null";null;false;03/06/2026 14:01;null;"null";"null";"null";null;null;"null";"null";"null";06/11/2019;31/12/2025;31/12/2028;"null";1,00;"01";"مشروع";"Projet";4,49;40,37;10,01;1;false;null;null;null
3 336,00;null;"PACE";"null";"PACE";null;null;"null";"null";"null";"null";null;null;"EUR";"€";null;127,00;"UE";"الاتحاد الأوروبي";"Union Européenne";"null";124,00;null;"ENI/2018/403-150";2,00;"02";"هبة";"Don";"Donation";null;"null";"null";"null";"null";null;"null";"null";"null";"null";52,75;39,00;"EUR";"€";"Euro";"Euro";"null";3,31;174,66;"null";null;false;12/05/2026 00:00;null;"null";"null";"null";null;null;"null";"null";"null";16/11/2018;15/11/2025;31/12/2027;"null";2,00;"02";"دعم ميزانية";"Appui budgétaire";46,30;6,45;87,77;2;false;null;null;null
3 326,00;null;"PAIS";"null";"PAIS";null;null;"null";"null";"null";"null";null;null;"EUR";"€";null;127,00;"UE";"الاتحاد الأوروبي";"Union Européenne";"null";124,00;null;"ENI/2019/41-860";2,00;"02";"هبة";"Don";"Donation";null;"null";"null";"null";"null";null;"null";"null";"null";"null";81,00;39,00;"EUR";"€";"Euro";"Euro";"null";3,24;262,49;"null";null;false;12/05/2026 00:00;null;"null";"null";"null";null;null;"null";"null";"null";14/08/2020;13/08/2026;14/02/2029;"null";2,00;"02";"دعم ميزانية";"Appui budgétaire";54,00;27,00;66,67;1;false;null;null;null
3 240,00;null;"CPSCL 2013";"null";"CPSCL 2013";null;null;"null";"null";"null";"null";null;null;"EUR";"€";null;33,00;"BEI ";"بنك الاستثمار الأوروبي";"Banque Européenne d'investissement";"null";125,00;null;"FI : 83090";1,00;"01";"قرض";"Prêt";"Prêt";null;"null";"null";"null";"null";2,00;"02";"قرض غير سيادي";"Non Souverain";"Non Souverain";50,00;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;169,60;"null";null;false;29/04/2026 00:00;null;"null";"null";"null";null;null;"null";"null";"null";19/12/2013;01/06/2017;01/06/2017;"null";5,00;"05";"خط التمويل";"Ligne de financement";40,60;9,40;81,20;0;false;null;null;null
3 233,00;null;"Relance économique";"null";"Relance économique";null;null;"null";"null";"null";"null";null;null;"EUR";"€";null;33,00;"BEI ";"بنك الاستثمار الأوروبي";"Banque Européenne d'investissement";"null";125,00;null;"FI 97952";1,00;"01";"قرض";"Prêt";"Prêt";null;"null";"null";"null";"null";null;"null";"null";"null";"null";170,00;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;576,64;"null";null;false;29/04/2026 00:00;null;"null";"null";"null";null;null;"null";"null";"null";18/03/2024;17/03/2027;17/03/2027;"null";5,00;"05";"خط التمويل";"Ligne de financement";51,00;119,00;30,00;0;false;null;null;null
3 177,00;null;"Financement des importations de gaz naturel de la Société Tunisienne d'Electricité et de Gaz-STEG";"null";"Financement des importations de gaz naturel de la Société Tunisienne d'Electricité et de Gaz-STEG";null;null;"null";"null";"null";"null";null;null;"USD";"$";null;125,00;"ITFC";"المؤسسة الدولية الإسلامية لتمويل التجارة";"Société islamique internationale de financement du commerce";"null";8,00;null;"TUN0205";1,00;"01";"قرض";"Prêt";"Prêt";null;"null";"null";"null";"null";null;"null";"null";"null";"null";70,00;38,00;"USD";"$";"U.S. Dollar";"Dollar des USA";"null";3,06;214,48;"Taux swap moyen (MSR) + 4 % de marge";null;false;20/04/2026 00:00;null;"null";"null";"null";null;null;"null";"null";"null";11/03/2025;11/03/2028;11/03/2028;"null";5,00;"05";"خط التمويل";"Ligne de financement";0,00;70,00;0,00;0;false;null;null;null
3 296,00;null;"PADR";"null";"PADR";null;null;"null";"null";"null";"null";null;null;"EUR";"€";null;127,00;"UE";"الاتحاد الأوروبي";"Union Européenne";"null";124,00;null;"ENI/2019/041-859";2,00;"02";"هبة";"Don";"Donation";null;"null";"null";"null";"null";null;"null";"null";"null";"null";40,00;39,00;"EUR";"€";"Euro";"Euro";"null";3,15;126,00;"null";null;false;08/05/2026 00:00;null;"null";"null";"null";null;null;"null";"null";"null";19/11/2020;18/11/2027;18/11/2027;"null";2,00;"02";"دعم ميزانية";"Appui budgétaire";29,50;10,50;73,75;0;false;null;null;null
3 181,00;null;"Financement des importations de soufre et d’autres produits chimiques (tels que l’ammoniac) pour le Groupe Chimique Tunisien-GCT";"null";"Financement des importations de soufre et d’autres produits chimiques (tels que l’ammoniac) pour le Groupe Chimique Tunisien-GCT";null;null;"null";"null";"null";"null";null;null;"USD";"$";null;125,00;"ITFC";"المؤسسة الدولية الإسلامية لتمويل التجارة";"Société islamique internationale de financement du commerce";"null";8,00;null;"TUN0210";1,00;"01";"قرض";"Prêt";"Prêt";null;"null";"null";"null";"null";null;"null";"null";"null";"null";50,00;38,00;"USD";"$";"U.S. Dollar";"Dollar des USA";"null";3,06;153,20;"SOFR+3.75%";null;false;20/04/2026 00:00;null;"null";"null";"null";null;null;"null";"null";"null";02/12/2025;02/12/2026;02/12/2026;"null";5,00;"05";"خط التمويل";"Ligne de financement";0,00;50,00;0,00;0;false;null;null;null
3 180,00;null;"Financement des importations de soufre et d'autres produits chimiques (tels que l'ammoniac) du Groupe Chimique Tunisien-GCT";"null";"Financement des importations de soufre et d'autres produits chimiques (tels que l'ammoniac) du Groupe Chimique Tunisien-GCT";null;null;"null";"null";"null";"null";null;null;"USD";"$";null;125,00;"ITFC";"المؤسسة الدولية الإسلامية لتمويل التجارة";"Société islamique internationale de financement du commerce";"null";8,00;null;"TUN0209";1,00;"01";"قرض";"Prêt";"Prêt";null;"null";"null";"null";"null";null;"null";"null";"null";"null";70,00;38,00;"USD";"$";"U.S. Dollar";"Dollar des USA";"null";3,06;214,48;"SOFR+3.75%";null;false;20/04/2026 00:00;null;"null";"null";"null";null;null;"null";"null";"null";01/12/2025;01/12/2026;01/12/2026;"null";5,00;"05";"خط التمويل";"Ligne de financement";0,00;70,00;0,00;0;false;null;null;null
